1.20787962867,1.204412223,1.24891260733,1.23929857233,1.24907290767,1.26804986767,1.219885079,1.22342012533,1.25546329767,1.250848365,1.26321646433,1.25702672933,1.204412223,1.24891260733,1.23929857233,1.24907290767,1.26804986767,1.27370977667,1.22342012533,1.25546329767,1.250848365,1.26321646433,1.25702672933,1.28969826367,1.24891260733,1.23929857233,1.24907290767,1.26804986767,1.27370977667,1.308856581,1.25546329767,1.250848365,1.26321646433,1.25702672933,1.28969826367,1.317839173
,1.0,1.025,1.05,1.075,1.1,1.125
0.0,1.20787962867,1.219885079,1.204412223,1.22342012533,1.24891260733,1.25546329767
0.05,1.204412223,1.22342012533,1.24891260733,1.25546329767,1.23929857233,1.250848365
0.1,1.24891260733,1.25546329767,1.23929857233,1.250848365,1.24907290767,1.26321646433
0.15,1.23929857233,1.250848365,1.24907290767,1.26321646433,1.26804986767,1.25702672933
0.2,1.24907290767,1.26321646433,1.26804986767,1.25702672933,1.27370977667,1.28969826367
0.25,1.26804986767,1.25702672933,1.27370977667,1.28969826367,1.308856581,1.317839173
,0.0158647919838,0.020761372961,0.0151280551752,0.035145438222,0.0180483330162,0.0147436506427
,0.0151280551752,0.035145438222,0.0180483330162,0.0147436506427,0.0289769673941,0.0441738902285
,0.0180483330162,0.0147436506427,0.0289769673941,0.0441738902285,0.0705641329719,0.0438668185993
,0.0289769673941,0.0441738902285,0.0705641329719,0.0438668185993,0.0513350234372,0.0476146116746
,0.0705641329719,0.0438668185993,0.0513350234372,0.0476146116746,0.0435876369306,0.0597833383435
,0.0513350234372,0.0476146116746,0.0435876369306,0.0597833383435,0.0293314968894,0.0752015613955













