0.054981089,0.165276174333,0.212434062333,0.224812161667,0.240183228333,0.189767631,0.111148949,0.0684292456667,0.0965502506667,0.0967474363333,0.0826252366667,0.0972897856667,0.0805365636667,0.0834148946667,0.0818873126667,0.086223983,0.086033702,0.0881909173333,0.173170983,0.077401629,0.211479999,0.272717506,0.140472567667,0.212821904,0.118540780333,0.082003509,0.0893736656667,0.0657509363333,0.0619613513333,0.077128794,0.0489789496667,0.059314752,0.0565626116667,0.071166846,0.0595040063333,0.060022864,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667
,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180
,0.054981089,0.165276174333,0.212434062333,0.224812161667,0.240183228333,0.189767631,0.111148949,0.0684292456667,0.0965502506667,0.0967474363333,0.0826252366667,0.0972897856667,0.0805365636667,0.0834148946667,0.0818873126667,0.086223983,0.086033702,0.0881909173333

,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180
,0.173170983,0.077401629,0.211479999,0.272717506,0.140472567667,0.212821904,0.118540780333,0.082003509,0.0893736656667,0.0657509363333,0.0619613513333,0.077128794,0.0489789496667,0.059314752,0.0565626116667,0.071166846,0.0595040063333,0.060022864

,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180
,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667,0.0963419746667











